transaction_id,customer_id,amount,customer_age,past_fraud_count,avg_spend,is_international,device_type,customer_region,category,merchant,transaction_time,is_fraud
T5205,C451,65.1,33.0,2,105.12,0,web,South,grocery,Target,01/01/2024 03:30,0
T5206,C314,88.08,21.0,0,68.51,0,mobile,East,,,2024-01-01 00:40:10,0
T5207,C388,77.95,44.0,0,104.82,0,mobile,West,electronics,Target,2024-01-01 18:22:04,0
T5208,C460,9.0,45.0,0,-14.97,0,web,East,,Walmart,2024/01/01 05:07,0
T5209,C379,5.87,60.0,0,108.49,0,pos,South,food,Target,Jan 02 2024 00:22,0
T5210,C250,11.15,33.0,0,-21.56,0,mobile,West,,Target,Jan 01 2024 09:59,0
T5211,C422,88.09,69.0,0,154.4,0,mobile,East,travel,Starbucks,2024-01-01 17:55:56,0
T5212,C399,78.6,50.0,0,126.09,0,pos,North,food,BestBuy,01/01/2024 08:32,0
T5213,C140,26.62,65.0,0,86.07,0,web,East,travel,Amazon,2024/01/01 21:19,0
T5214,C416,101.55,36.0,0,128.14,0,mobile,West,travel,Amazon,01/01/2024 23:52,0
T5215,C327,171.52,,0,51.1,0,mobile,East,grocery,Amazon,2024/01/01 01:14,0
T5216,C270,4.25,39.0,2,103.62,0,web,West,,BestBuy,01/01/2024 12:49,0
T5217,C346,68.94,26.0,0,139.74,1,pos,West,shopping,Walmart,01/01/2024 21:34,0
T5218,C294,116.9,26.0,0,-54.71,0,web,East,shopping,Amazon,2024-01-01 01:59:26,0
T5219,C355,29.08,26.0,0,77.64,0,mobile,East,travel,Amazon,2024/01/02 00:12,0
T5220,C294,36.78,44.0,0,98.87,0,pos,North,electronics,Amazon,01/01/2024 03:30,0
T5221,C213,95.1,34.0,0,90.19,0,pos,East,shopping,,01/01/2024 05:38,0
T5222,C434,228.21,61.0,0,172.86,1,pos,West,electronics,BestBuy,01/01/2024 09:33,0
T5223,C466,166.03,62.0,0,43.8,0,web,South,food,BestBuy,Jan 01 2024 05:00,0
T5224,C309,87.5,25.0,0,68.94,0,web,East,shopping,Walmart,2024-01-01 16:04:06,0
T5225,C425,131.02,33.0,1,4.21,1,web,East,travel,Starbucks,Jan 01 2024 22:11,0
T5226,C327,45.39,35.0,0,175.51,0,mobile,West,grocery,Target,2024/01/02 01:41,0
T5227,C115,102.43,50.0,0,87.69,0,web,South,travel,Walmart,2024/01/01 02:17,0
T5228,C350,62.77,18.0,0,78.08,0,pos,North,electronics,Target,2024-01-01 21:26:17,0
T5229,C183,21.06,29.0,0,97.38,0,mobile,South,food,BestBuy,2024-01-01 15:15:18,0
T5230,C486,120.98,23.0,0,131.81,0,mobile,West,travel,Target,01/01/2024 06:06,0
T5231,C279,81.3,58.0,0,117.37,0,mobile,West,grocery,Amazon,Jan 02 2024 00:20,0
T5232,C493,44.41,22.0,0,232.39,0,pos,West,grocery,Target,01/01/2024 21:44,0
T5233,C479,242.29,33.0,0,122.7,1,web,West,food,Target,2024-01-01 04:17:23,0
T5234,C179,2.12,35.0,0,76.74,0,pos,South,shopping,BestBuy,Jan 01 2024 04:05,0
T5235,C209,37.95,66.0,0,71.93,0,web,South,travel,Starbucks,Jan 01 2024 04:15,0
T5236,C432,5.86,35.0,0,80.36,0,mobile,South,travel,Target,2024/01/02 03:46,0
T5237,C168,145.47,18.0,0,24.91,0,mobile,East,grocery,BestBuy,02/01/2024 00:46,0
T5238,C458,121.1,,0,101.99,0,pos,West,electronics,Amazon,01/01/2024 22:36,0
T5239,C386,40.25,25.0,0,139.17,0,web,East,travel,Target,01/01/2024 04:39,0
T5240,C492,112.6,20.0,0,69.33,0,mobile,East,grocery,Target,2024/01/01 22:13,0
T5241,C264,50.41,42.0,2,59.63,0,pos,East,electronics,Amazon,2024/01/01 17:21,0
T5242,C328,141.16,22.0,1,175.8,0,pos,North,shopping,Walmart,2024/01/01 04:42,0
T5243,C184,60.55,57.0,1,28.68,0,web,East,shopping,Starbucks,2024-01-01 23:12:24,0
T5244,C376,53.15,36.0,0,-3.39,0,web,West,grocery,Amazon,2024-01-01 03:57:40,0
T5245,C292,272.92,35.0,0,42.35,0,web,East,grocery,Amazon,2024-01-01 15:53:00,0
T5246,C417,28.89,67.0,0,22.98,0,mobile,West,shopping,Amazon,Jan 01 2024 22:27,0
T5247,C126,641.5,48.0,0,119.31,0,pos,North,grocery,Walmart,2024-01-01 16:36:25,0
T5248,C179,87.84,50.0,1,81.96,0,web,South,food,Amazon,01/01/2024 07:23,0
T5249,C302,348.42,64.0,0,89.02,0,pos,West,travel,Walmart,2024-01-01 03:09:24,0
T5250,C130,47.46,35.0,0,157.65,1,mobile,East,food,Starbucks,2024-01-01 11:53:11,0
T5251,C337,6.4,56.0,0,65.43,0,mobile,West,electronics,Walmart,01/01/2024 01:05,0
T5252,C446,41.45,33.0,0,138.75,0,web,East,grocery,Starbucks,2024-01-01 06:47:24,0
T5253,C202,70.51,33.0,0,175.57,0,mobile,South,,Starbucks,Jan 01 2024 07:44,0
T5254,C330,17.66,64.0,0,77.22,0,pos,West,electronics,Starbucks,2024-01-01 00:42:50,0
T5255,C140,107.32,55.0,0,136.85,1,pos,East,travel,BestBuy,Jan 01 2024 08:59,0
T5256,C310,609.66,,0,87.91,0,mobile,West,shopping,Starbucks,2024-01-01 04:34:36,0
T5257,C141,60.1,24.0,0,146.2,1,mobile,South,food,Walmart,2024/01/01 02:53,0
T5258,C284,43.81,31.0,0,21.43,0,mobile,South,travel,BestBuy,2024-01-02 03:08:22,0
T5259,C225,51.2,60.0,1,17.72,0,pos,South,shopping,Amazon,01/01/2024 21:42,0
T5260,C357,12.23,65.0,0,80.44,0,mobile,West,shopping,Amazon,02/01/2024 01:16,0
T5261,C192,214.79,42.0,0,55.55,0,web,West,grocery,Target,01/01/2024 05:51,0
T5262,C392,53.58,,0,74.16,0,web,East,electronics,Starbucks,01/01/2024 11:15,0
T5263,C309,48.98,55.0,0,89.02,1,pos,South,grocery,Target,01/01/2024 09:37,0
T5264,C268,107.79,39.0,0,136.0,0,mobile,East,electronics,Starbucks,01/01/2024 07:05,0
T5265,C328,58.35,33.0,0,79.62,0,mobile,West,grocery,Starbucks,2024-01-01 16:45:06,0
T5266,C349,104.48,69.0,0,58.81,0,mobile,North,food,Walmart,02/01/2024 02:51,0
T5267,C121,6.34,46.0,0,82.42,0,web,South,grocery,Walmart,2024/01/01 02:35,0
T5268,C254,168.05,33.0,0,61.54,0,web,East,food,,2024/01/01 01:45,0
T5269,C301,282.18,29.0,0,53.3,0,web,South,,BestBuy,2024/01/02 00:59,0
T5270,C314,104.63,34.0,0,19.35,0,web,East,travel,Amazon,2024-01-01 06:55:58,0
T5271,C118,309.15,54.0,0,103.47,0,web,East,grocery,Starbucks,02/01/2024 02:37,0
T5272,C285,16.42,44.0,0,71.56,0,pos,North,,,2024-01-01 21:32:18,0
T5273,C412,64.9,42.0,1,148.31,0,pos,West,shopping,Target,Jan 02 2024 01:27,0
T5274,C181,92.08,30.0,0,27.63,0,mobile,South,food,Starbucks,01/01/2024 09:54,0
T5275,C196,87.16,25.0,0,72.9,1,mobile,West,,Walmart,01/01/2024 05:58,0
T5276,C365,51.33,22.0,0,190.65,0,web,East,food,,Jan 01 2024 21:55,0
T5277,C450,41.26,29.0,0,53.02,0,mobile,West,grocery,Amazon,Jan 01 2024 14:20,0
T5278,C277,13.56,58.0,0,88.17,0,pos,North,travel,Target,2024-01-01 22:11:15,0
T5279,C330,49.72,20.0,0,39.21,0,pos,West,travel,Amazon,2024-01-01 13:57:38,0
T5280,C167,17.75,52.0,0,32.58,0,mobile,East,shopping,Amazon,2024-01-01 05:57:00,0
T5281,C201,132.56,50.0,0,177.37,1,web,East,travel,BestBuy,Jan 01 2024 23:44,0
T5282,C418,23.42,39.0,0,108.55,0,pos,North,grocery,,01/01/2024 16:52,0
T5283,C222,6.04,67.0,0,106.68,1,mobile,South,,BestBuy,2024/01/01 12:03,0
T5284,C135,80.38,61.0,1,15.18,0,web,North,electronics,BestBuy,2024-01-01 10:48:00,0
T5285,C262,90.44,26.0,3,117.94,0,mobile,South,food,Amazon,2024/01/01 18:46,0
T5286,C431,205.5,58.0,0,157.87,0,web,East,food,Starbucks,2024/01/01 03:45,0
T5287,C464,86.03,35.0,0,157.47,0,web,West,,Amazon,2024/01/01 19:35,0
T5288,C115,42.39,67.0,0,133.42,0,pos,East,electronics,,01/01/2024 16:31,0
T5289,C439,162.46,46.0,0,43.53,0,pos,North,electronics,BestBuy,2024-01-01 09:53:46,0
T5290,C175,77.71,56.0,2,115.66,0,mobile,North,electronics,Walmart,2024/01/01 11:27,0
T5291,C199,8.26,44.0,0,133.38,0,mobile,West,shopping,Walmart,Jan 01 2024 00:12,0
T5292,C215,83.44,53.0,0,10.28,0,web,North,electronics,BestBuy,2024-01-01 15:42:37,0
T5293,C344,238.62,62.0,0,43.94,0,pos,East,travel,BestBuy,01/01/2024 04:38,0
T5294,C455,50.47,34.0,0,144.41,0,web,West,shopping,Amazon,2024-01-01 23:45:22,0
T5295,C200,35.14,51.0,0,143.8,1,web,South,travel,Starbucks,01/01/2024 08:31,0
T5296,C435,15.49,63.0,1,22.57,1,web,North,food,Amazon,2024-01-01 06:59:21,0
T5297,C200,16.42,20.0,1,139.75,0,web,South,grocery,Amazon,Jan 01 2024 23:17,0
T5298,C238,56.7,,1,104.77,0,web,West,food,Target,2024/01/01 01:43,0
T5299,C270,90.55,31.0,1,139.05,0,web,North,electronics,Amazon,Jan 01 2024 21:08,0
T5300,C233,8.41,20.0,0,68.27,0,mobile,West,grocery,Starbucks,01/01/2024 01:22,0
T5301,C257,280.62,40.0,0,132.26,0,pos,North,food,Amazon,Jan 01 2024 20:05,0
T5302,C301,140.7,56.0,1,142.19,0,pos,North,shopping,BestBuy,2024/01/01 14:06,0
T5303,C446,88.34,47.0,0,82.43,0,web,North,electronics,Starbucks,01/01/2024 14:01,0
T5304,C154,176.28,,0,100.89,0,web,West,food,BestBuy,2024/01/01 09:35,0
T5305,C285,8.36,62.0,0,67.57,0,web,West,grocery,Target,01/01/2024 19:00,0
T5306,C369,64.79,40.0,1,182.58,0,pos,East,travel,Target,01/01/2024 13:55,0
T5307,C309,4972.5,44.0,0,93.99,0,pos,East,food,Starbucks,2024-01-01 01:32:23,0
T5308,C463,176.41,27.0,1,53.9,0,web,West,shopping,,2024/01/01 01:58,0
T5309,C272,153.0,42.0,1,64.21,0,pos,West,grocery,Walmart,2024/01/01 14:13,0
T5310,C106,32.44,30.0,0,106.34,0,web,North,food,,2024/01/01 03:55,0
T5311,C229,282.82,33.0,0,137.67,0,web,East,travel,Starbucks,2024-01-01 22:11:15,0
T5312,C240,13.28,58.0,0,33.21,0,web,East,electronics,,Jan 01 2024 08:39,0
T5313,C484,208.05,51.0,0,192.38,0,mobile,West,electronics,Target,2024/01/01 07:26,0
T5314,C355,353.84,54.0,0,115.43,0,pos,East,electronics,,2024/01/01 15:09,0
T5315,C108,19.5,39.0,0,123.32,0,pos,West,grocery,Amazon,2024/01/01 11:23,0
T5316,C176,128.04,34.0,0,95.14,0,pos,East,,BestBuy,01/01/2024 20:45,0
T5317,C195,4.11,40.0,1,100.96,0,web,South,travel,Target,2024/01/01 01:42,0
T5318,C500,51.99,53.0,0,92.59,1,mobile,South,food,BestBuy,01/01/2024 14:12,0
T5319,C495,72.63,66.0,1,150.89,0,web,East,electronics,Target,01/01/2024 16:27,0
T5320,C335,86.9,,0,99.6,0,web,West,,Amazon,2024/01/01 23:15,0
T5321,C277,274.79,,2,138.35,1,web,South,electronics,Target,2024/01/01 19:07,0
T5322,C416,111.55,19.0,0,78.31,1,mobile,North,electronics,BestBuy,Jan 01 2024 01:39,0
T5323,C248,65.64,49.0,0,109.78,0,web,West,food,Target,2024/01/01 15:17,0
T5324,C293,165.9,,0,59.8,0,web,South,food,BestBuy,01/01/2024 19:55,0
T5325,C183,300.64,39.0,0,160.83,0,mobile,North,food,Starbucks,2024/01/01 04:47,0
T5326,C331,2.23,,0,58.31,0,web,South,shopping,Amazon,Jan 01 2024 22:47,0
T5327,C117,404.68,30.0,0,83.75,0,web,South,shopping,BestBuy,Jan 01 2024 10:32,0
T5328,C133,9.01,25.0,0,84.25,0,pos,North,grocery,Walmart,01/01/2024 22:37,0
T5329,C280,168.41,,0,82.3,0,mobile,North,grocery,Walmart,2024/01/02 01:46,0
T5330,C209,32.9,34.0,0,136.12,0,pos,East,food,Target,2024/01/01 00:16,0
T5331,C392,14.18,,0,84.17,0,web,South,travel,Starbucks,01/01/2024 10:42,0
T5332,C179,57.96,21.0,0,169.7,1,mobile,North,grocery,Starbucks,Jan 02 2024 00:48,0
T5333,C282,103.27,30.0,0,59.08,0,mobile,East,,Walmart,Jan 01 2024 07:18,0
T5334,C204,47.96,48.0,0,108.47,0,web,North,shopping,Target,Jan 01 2024 18:55,0
T5335,C225,5.61,58.0,0,61.21,0,pos,East,electronics,Starbucks,2024/01/02 01:53,0
T5336,C230,91.49,24.0,0,121.05,0,web,East,food,,01/01/2024 00:49,0
T5337,C273,232.69,40.0,0,99.2,0,mobile,North,,Target,01/01/2024 06:02,0
T5338,C341,48.32,41.0,0,92.25,0,mobile,North,food,BestBuy,Jan 01 2024 08:21,0
T5339,C244,24.38,22.0,0,159.42,0,web,South,shopping,Walmart,2024/01/01 07:04,0
T5340,C387,58.44,22.0,0,67.28,0,web,South,travel,Starbucks,01/01/2024 14:37,0
T5341,C252,4.96,34.0,0,129.33,0,web,East,grocery,BestBuy,2024/01/01 19:45,0
T5342,C109,171.75,47.0,0,61.55,0,web,North,electronics,BestBuy,2024/01/01 11:06,0
T5343,C482,8753.5,26.0,0,105.63,1,pos,South,shopping,BestBuy,01/01/2024 21:42,0
T5344,C180,88.67,,0,40.22,0,pos,East,electronics,BestBuy,01/01/2024 18:13,0
T5345,C256,43.56,42.0,0,66.87,0,pos,South,food,,2024/01/01 03:34,0
T5346,C118,160.84,36.0,1,95.89,0,pos,East,travel,,Jan 01 2024 19:15,0
T5347,C232,80.9,33.0,0,190.73,0,mobile,South,food,Target,2024-01-01 05:19:37,0
T5348,C355,174.83,38.0,2,105.04,0,mobile,North,electronics,Walmart,Jan 02 2024 03:42,0
T5349,C350,99.82,,0,182.73,0,pos,West,shopping,Target,2024/01/01 01:31,0
T5350,C360,153.44,,0,111.02,0,web,West,electronics,Amazon,2024/01/01 21:43,0
T5351,C304,91.27,33.0,0,80.65,0,mobile,East,shopping,Target,01/01/2024 18:35,0
T5352,C430,53.47,54.0,0,176.97,0,web,West,electronics,Target,01/01/2024 17:24,0
T5353,C395,316.88,32.0,0,121.85,1,pos,West,food,BestBuy,01/01/2024 10:36,0
T5354,C324,77.9,30.0,0,67.86,0,mobile,East,electronics,Starbucks,2024-01-01 01:43:27,0
T5355,C313,92.91,30.0,0,123.53,0,mobile,West,grocery,Amazon,Jan 01 2024 02:19,0
T5356,C228,24.91,49.0,0,85.37,0,mobile,South,food,Amazon,2024-01-01 22:49:14,0
T5357,C442,98.26,62.0,1,0.55,0,mobile,South,electronics,Target,2024-01-01 18:24:57,0
T5358,C328,84.77,64.0,0,146.8,0,pos,South,electronics,Starbucks,2024-01-02 00:15:26,0
T5359,C241,20.44,63.0,0,154.75,1,mobile,North,,Target,Jan 01 2024 00:21,0
T5360,C131,6.14,25.0,0,191.9,0,pos,South,food,Walmart,01/01/2024 22:36,0
T5361,C476,4636.0,60.0,0,121.11,0,mobile,West,travel,Amazon,01/01/2024 04:54,0
T5362,C458,144.26,,2,87.56,0,pos,West,food,BestBuy,2024-01-02 02:01:26,0
T5363,C185,74.11,53.0,0,141.75,1,pos,South,shopping,BestBuy,2024-01-02 00:20:23,0
T5364,C386,25.72,43.0,0,142.49,0,web,North,food,BestBuy,Jan 01 2024 10:06,0
T5365,C110,109.82,27.0,0,181.91,0,pos,South,food,Amazon,2024/01/01 10:20,0
T5366,C125,8.35,48.0,0,97.77,0,web,North,electronics,Amazon,2024-01-02 00:43:49,0
T5367,C404,58.31,50.0,0,91.72,0,mobile,North,grocery,BestBuy,2024/01/01 19:08,0
T5368,C336,17.84,46.0,0,64.22,0,web,South,food,,2024-01-01 23:35:29,0
T5369,C402,20.39,22.0,0,126.87,0,pos,North,travel,BestBuy,2024-01-01 14:06:14,0
T5370,C290,22.6,30.0,0,22.59,0,web,West,grocery,Walmart,2024/01/01 07:37,0
T5371,C173,48.89,18.0,1,138.8,0,mobile,South,food,,2024/01/01 00:00,0
T5372,C361,5.25,40.0,0,129.39,0,web,West,grocery,Walmart,2024-01-01 13:44:20,0
T5373,C340,50.72,57.0,0,129.25,0,pos,North,shopping,Target,01/01/2024 20:53,0
T5374,C370,71.68,20.0,0,106.91,0,pos,East,grocery,Target,01/01/2024 23:20,0
T5375,C483,66.03,20.0,0,176.65,0,mobile,South,shopping,,2024/01/01 14:36,0
T5376,C379,48.25,24.0,0,143.6,0,mobile,East,,Starbucks,01/01/2024 22:58,0
T5377,C363,182.73,53.0,1,69.65,0,web,East,grocery,Starbucks,2024-01-01 23:11:58,0
T5378,C341,15.7,52.0,0,70.54,0,mobile,East,travel,Walmart,Jan 01 2024 20:53,0
T5379,C105,70.46,32.0,0,56.02,0,pos,East,travel,Walmart,2024-01-01 09:49:31,0
T5380,C469,6.4,57.0,2,127.56,0,web,West,,Walmart,01/01/2024 00:41,0
T5381,C292,7.38,20.0,0,49.99,0,web,South,grocery,Amazon,2024-01-01 02:30:38,0
T5382,C426,85.3,46.0,0,154.17,0,web,West,shopping,Amazon,2024/01/01 06:53,0
T5383,C396,83.48,47.0,0,166.15,0,web,North,grocery,,Jan 01 2024 17:37,0
T5384,C216,10520.0,56.0,0,56.05,0,mobile,South,food,BestBuy,2024/01/01 16:37,0
T5385,C461,81.62,35.0,0,90.72,0,web,South,shopping,Starbucks,2024-01-01 23:37:30,0
T5386,C237,321.37,28.0,0,100.83,0,web,West,food,Target,2024-01-01 02:37:01,0
T5387,C306,4.99,60.0,0,144.2,0,web,North,electronics,,2024/01/01 13:38,0
T5388,C344,10.31,66.0,0,180.47,0,pos,East,,BestBuy,Jan 02 2024 00:33,0
T5389,C403,4.51,55.0,1,15.73,0,pos,North,electronics,Amazon,02/01/2024 00:03,0
T5390,C158,20.49,57.0,0,84.09,1,mobile,West,electronics,,Jan 01 2024 06:24,0
T5391,C397,77.93,18.0,0,86.7,1,pos,West,electronics,Amazon,Jan 01 2024 18:58,0
T5392,C491,103.73,46.0,0,29.97,0,pos,West,food,Amazon,Jan 01 2024 09:24,0
T5393,C110,4.67,27.0,0,75.74,1,mobile,East,electronics,BestBuy,2024/01/01 20:00,0
T5394,C266,291.82,45.0,0,121.39,0,mobile,South,electronics,Amazon,01/01/2024 12:40,0
T5395,C405,184.62,,0,86.07,1,web,North,travel,Amazon,2024-01-01 00:21:27,0
T5396,C343,35.18,36.0,0,22.77,0,web,North,grocery,Starbucks,Jan 02 2024 00:06,0
T5397,C396,8.03,20.0,0,243.7,1,mobile,East,electronics,,2024-01-01 06:58:44,0
T5398,C328,18.62,53.0,0,113.31,0,web,West,shopping,BestBuy,2024/01/01 05:38,0
T5399,C470,13.58,60.0,1,105.58,0,web,North,shopping,Walmart,2024-01-01 10:11:37,0
T5400,C463,13.16,,0,45.1,0,web,South,,Starbucks,2024-01-01 16:16:57,0
T5401,C245,73.1,50.0,0,113.04,0,mobile,North,,,01/01/2024 17:23,0
T5402,C110,28.22,58.0,1,91.79,0,pos,West,food,,01/01/2024 07:03,0
T5403,C116,44.34,,0,5.57,1,pos,North,food,,2024-01-01 18:44:23,0
T5404,C480,455.69,68.0,1,46.49,0,mobile,West,electronics,Target,2024/01/02 01:54,0
T5405,C129,115.3,62.0,0,139.75,0,mobile,South,food,Walmart,2024/01/01 08:18,0
T5406,C121,297.56,43.0,0,197.2,0,web,East,food,Amazon,02/01/2024 00:58,0
T5407,C455,15.38,33.0,1,118.36,0,mobile,West,grocery,Starbucks,2024-01-01 05:39:25,0
T5408,C216,48.15,53.0,0,155.15,1,mobile,West,,Walmart,01/01/2024 05:02,0
T5409,C278,80.91,50.0,0,92.21,1,mobile,North,electronics,BestBuy,01/01/2024 08:03,0
T5410,C279,7.99,37.0,0,95.67,0,mobile,East,shopping,Walmart,2024/01/01 12:52,0
T5411,C181,0.42,30.0,0,154.55,0,web,West,shopping,BestBuy,2024-01-01 21:43:31,0
T5412,C324,111.0,50.0,0,183.14,0,web,North,grocery,,01/01/2024 06:48,0
T5413,C369,102.67,22.0,0,165.05,0,mobile,South,travel,Starbucks,01/01/2024 15:23,0
T5414,C148,52.9,54.0,0,46.68,0,mobile,East,electronics,Target,01/01/2024 01:39,0
T5415,C422,67.26,31.0,0,96.65,0,pos,North,shopping,BestBuy,2024-01-01 05:07:30,0
T5416,C121,53.69,44.0,1,113.88,0,pos,East,food,Amazon,2024-01-01 04:04:16,0
T5417,C149,2.43,40.0,1,87.02,0,mobile,West,electronics,Starbucks,Jan 01 2024 11:24,0
T5418,C484,40.85,31.0,0,119.39,0,pos,North,electronics,BestBuy,2024-01-02 03:20:33,0
T5419,C471,19.49,57.0,0,141.03,0,pos,South,,Starbucks,2024-01-01 02:01:12,0
T5420,C115,10.36,21.0,0,150.14,0,web,South,,Amazon,01/01/2024 11:04,0
T5421,C198,314.01,56.0,2,184.29,0,web,North,grocery,Starbucks,2024-01-01 19:06:44,0
T5422,C425,91.47,69.0,0,83.53,1,web,North,shopping,Starbucks,Jan 01 2024 07:22,0
T5423,C365,130.44,36.0,0,31.8,0,pos,East,,,2024-01-01 09:22:34,0
T5424,C164,37.89,64.0,0,117.91,0,mobile,North,,Walmart,2024-01-01 09:57:58,0
T5425,C431,49.95,21.0,0,194.19,0,web,East,travel,Starbucks,2024-01-01 05:32:36,0
T5426,C164,27.04,47.0,0,76.15,1,pos,West,shopping,BestBuy,Jan 01 2024 16:09,0
T5427,C411,10.2,36.0,0,134.34,0,mobile,North,shopping,Amazon,2024-01-01 06:34:42,0
T5428,C469,19.73,,0,134.79,0,web,West,travel,Amazon,Jan 02 2024 02:46,0
T5429,C402,159.71,48.0,1,109.57,0,pos,South,travel,Walmart,2024/01/01 09:49,0
T5430,C415,113.18,26.0,0,100.35,0,web,East,electronics,Amazon,01/01/2024 13:27,0
T5431,C346,79.17,30.0,1,53.83,0,pos,East,electronics,BestBuy,Jan 01 2024 09:42,0
T5432,C120,64.45,31.0,0,-14.08,0,web,South,food,Walmart,01/01/2024 05:02,0
T5433,C115,255.66,63.0,0,44.41,1,pos,West,grocery,BestBuy,01/01/2024 04:45,0
T5434,C437,7.55,27.0,0,80.48,0,mobile,East,,,01/01/2024 09:25,0
T5435,C439,32.93,,0,154.87,0,web,South,shopping,Walmart,2024/01/01 06:35,0
T5436,C119,43.07,48.0,2,94.84,1,web,South,grocery,BestBuy,2024-01-01 09:49:22,1
T5437,C287,152.52,54.0,0,74.05,0,pos,South,electronics,Walmart,2024-01-02 00:14:10,0
T5438,C224,489.48,40.0,0,55.45,0,mobile,North,travel,BestBuy,2024/01/01 00:51,0
T5439,C377,27.53,44.0,0,132.84,0,mobile,West,travel,Amazon,Jan 01 2024 09:12,0
T5440,C130,207.39,23.0,0,167.92,1,web,South,food,Amazon,Jan 01 2024 00:40,0
T5441,C368,177.56,43.0,0,153.17,0,pos,West,shopping,Starbucks,01/01/2024 07:40,0
T5442,C225,25.45,,0,130.31,0,web,East,shopping,Target,2024-01-02 03:13:03,0
T5443,C205,50.97,62.0,0,26.22,0,pos,North,travel,Target,01/01/2024 17:03,0
T5444,C215,52.71,30.0,0,82.42,1,mobile,South,food,Amazon,02/01/2024 01:04,0
T5445,C291,19134.0,,0,197.37,1,web,South,food,Starbucks,01/01/2024 21:15,1
T5446,C270,19.95,67.0,0,156.1,0,pos,South,electronics,Target,01/01/2024 03:33,0
T5447,C117,160.52,,0,23.12,0,mobile,East,electronics,,01/01/2024 20:30,0
T5448,C325,40.68,18.0,0,97.22,0,pos,North,electronics,BestBuy,Jan 01 2024 23:38,0
T5449,C102,131.26,57.0,0,118.15,0,web,West,,Walmart,01/01/2024 14:24,0
T5450,C259,54.47,49.0,0,61.89,0,pos,West,food,Target,Jan 01 2024 21:07,0
T5451,C317,86.36,39.0,1,-15.46,0,web,West,food,BestBuy,Jan 01 2024 12:11,0
T5452,C259,178.74,65.0,0,104.94,0,mobile,West,electronics,Target,01/01/2024 15:44,0
T5453,C431,163.05,46.0,0,60.61,0,pos,West,travel,Walmart,Jan 01 2024 10:27,0
T5454,C172,201.31,19.0,0,60.81,0,mobile,West,electronics,,Jan 02 2024 01:42,0
T5455,C123,6.15,57.0,0,82.27,0,mobile,West,grocery,Starbucks,2024/01/01 09:38,0
T5456,C232,117.78,55.0,0,93.32,0,web,North,travel,Walmart,Jan 01 2024 23:43,0
T5457,C410,15.08,65.0,1,99.55,0,web,North,food,Walmart,2024-01-01 19:01:55,0
T5458,C107,53.75,28.0,0,55.8,0,mobile,East,,Walmart,01/01/2024 18:34,0
T5459,C414,79.54,34.0,0,88.99,0,web,South,grocery,Starbucks,Jan 01 2024 21:32,0
T5460,C177,51.54,68.0,0,12.13,0,mobile,North,travel,BestBuy,01/01/2024 18:56,0
T5461,C304,73.32,60.0,0,115.55,1,web,South,electronics,Target,2024-01-01 08:35:27,0
T5462,C403,566.25,25.0,0,-42.81,0,web,East,,,01/01/2024 17:43,0
T5463,C232,14.53,39.0,1,85.53,1,pos,North,,Amazon,2024-01-01 06:50:20,0
T5464,C265,112.53,,1,145.96,0,pos,East,travel,Starbucks,2024/01/01 00:05,0
T5465,C481,50.42,28.0,0,47.03,0,web,North,electronics,Amazon,2024/01/01 12:42,0
T5466,C434,14.27,25.0,0,135.82,0,mobile,North,grocery,Starbucks,2024/01/01 05:36,0
T5467,C213,17.29,26.0,0,157.79,0,mobile,West,electronics,Starbucks,01/01/2024 04:29,0
T5468,C135,298.13,43.0,1,-65.39,0,mobile,South,electronics,Target,Jan 01 2024 03:35,0
T5469,C382,211.69,19.0,0,92.43,0,web,East,,Target,01/01/2024 17:47,0
T5470,C169,237.56,33.0,2,-43.79,1,web,West,travel,Starbucks,2024/01/01 08:03,0
T5471,C153,477.16,48.0,1,94.09,0,mobile,North,,Target,2024-01-01 19:35:36,0
T5472,C495,23.36,23.0,1,99.64,0,pos,North,electronics,BestBuy,2024/01/01 11:23,0
T5473,C422,43.92,,1,-24.13,0,pos,East,electronics,Walmart,01/01/2024 05:12,0
T5474,C119,110.63,43.0,0,196.24,0,mobile,South,electronics,Amazon,2024-01-01 22:35:19,0
T5475,C342,66.13,36.0,0,114.3,0,web,East,travel,Amazon,01/01/2024 19:15,0
T5476,C310,54.2,45.0,0,57.55,0,web,North,,Amazon,02/01/2024 03:25,0
T5477,C370,44.29,25.0,0,173.27,0,mobile,West,grocery,Amazon,2024/01/01 08:42,0
T5478,C240,90.09,31.0,0,10.22,0,pos,East,grocery,BestBuy,Jan 01 2024 09:46,0
T5479,C245,85.71,,1,38.54,0,mobile,West,grocery,BestBuy,2024-01-01 12:40:09,0
T5480,C106,880.5,,0,-14.97,0,mobile,South,grocery,Walmart,Jan 01 2024 10:31,0
T5481,C254,63.82,61.0,0,190.05,0,mobile,South,grocery,Starbucks,2024/01/01 00:50,0
T5482,C341,80.63,54.0,1,116.62,1,pos,West,electronics,Target,01/01/2024 18:51,0
T5483,C206,84.46,43.0,0,132.97,0,mobile,South,electronics,Walmart,Jan 02 2024 00:37,0
T5484,C336,23.59,48.0,1,115.05,0,pos,West,grocery,Amazon,2024/01/02 02:55,0
T5485,C447,135.58,68.0,0,128.69,0,web,West,grocery,Target,01/01/2024 08:21,0
T5486,C424,2.55,49.0,0,103.9,0,pos,West,travel,Walmart,Jan 02 2024 00:07,0
